game_id,season,game_type,week,away_team,away_score,home_team,home_score,result
2010_09_TB_ATL,2010,REG,9,TB,21.0,ATL,27.0,6.0
2010_09_MIA_BAL,2010,REG,9,MIA,10.0,BAL,26.0,16.0
2010_09_CHI_BUF,2010,REG,9,CHI,22.0,BUF,19.0,-3.0
2010_09_NO_CAR,2010,REG,9,NO,34.0,CAR,3.0,-31.0
2010_09_NE_CLE,2010,REG,9,NE,14.0,CLE,34.0,20.0
2010_09_NYJ_DET,2010,REG,9,NYJ,23.0,DET,20.0,-3.0
2010_09_SD_HOU,2010,REG,9,SD,29.0,HOU,23.0,-6.0
2010_09_ARI_MIN,2010,REG,9,ARI,24.0,MIN,27.0,3.0
2010_09_NYG_SEA,2010,REG,9,NYG,41.0,SEA,7.0,-34.0
2010_09_KC_OAK,2010,REG,9,KC,20.0,OAK,23.0,3.0
2010_09_IND_PHI,2010,REG,9,IND,24.0,PHI,26.0,2.0
2010_09_DAL_GB,2010,REG,9,DAL,7.0,GB,45.0,38.0
2010_09_PIT_CIN,2010,REG,9,PIT,27.0,CIN,21.0,-6.0
2010_10_BAL_ATL,2010,REG,10,BAL,21.0,ATL,26.0,5.0
2010_10_DET_BUF,2010,REG,10,DET,12.0,BUF,14.0,2.0
2010_10_MIN_CHI,2010,REG,10,MIN,13.0,CHI,27.0,14.0
2010_10_NYJ_CLE,2010,REG,10,NYJ,26.0,CLE,20.0,-6.0
2010_10_CIN_IND,2010,REG,10,CIN,17.0,IND,23.0,6.0
2010_10_HOU_JAX,2010,REG,10,HOU,24.0,JAX,31.0,7.0
2010_10_TEN_MIA,2010,REG,10,TEN,17.0,MIA,29.0,12.0
2010_10_CAR_TB,2010,REG,10,CAR,16.0,TB,31.0,15.0
2010_10_KC_DEN,2010,REG,10,KC,29.0,DEN,49.0,20.0
2010_10_SEA_ARI,2010,REG,10,SEA,36.0,ARI,18.0,-18.0
2010_10_DAL_NYG,2010,REG,10,DAL,33.0,NYG,20.0,-13.0
2010_10_STL_SF,2010,REG,10,STL,20.0,SF,23.0,3.0
2010_10_NE_PIT,2010,REG,10,NE,39.0,PIT,26.0,-13.0
2010_10_PHI_WAS,2010,REG,10,PHI,59.0,WAS,28.0,-31.0
2010_11_CHI_MIA,2010,REG,11,CHI,16.0,MIA,0.0,-16.0
2010_11_BAL_CAR,2010,REG,11,BAL,37.0,CAR,13.0,-24.0
2010_11_BUF_CIN,2010,REG,11,BUF,49.0,CIN,31.0,-18.0
2010_11_DET_DAL,2010,REG,11,DET,19.0,DAL,35.0,16.0
2010_11_CLE_JAX,2010,REG,11,CLE,20.0,JAX,24.0,4.0
2010_11_ARI_KC,2010,REG,11,ARI,13.0,KC,31.0,18.0
2010_11_GB_MIN,2010,REG,11,GB,31.0,MIN,3.0,-28.0
2010_11_HOU_NYJ,2010,REG,11,HOU,27.0,NYJ,30.0,3.0
2010_11_OAK_PIT,2010,REG,11,OAK,3.0,PIT,35.0,32.0
2010_11_WAS_TEN,2010,REG,11,WAS,19.0,TEN,16.0,-3.0
2010_11_SEA_NO,2010,REG,11,SEA,19.0,NO,34.0,15.0
2010_11_TB_SF,2010,REG,11,TB,21.0,SF,0.0,-21.0
2010_11_ATL_STL,2010,REG,11,ATL,34.0,STL,17.0,-17.0
2010_11_IND_NE,2010,REG,11,IND,28.0,NE,31.0,3.0
2010_11_NYG_PHI,2010,REG,11,NYG,17.0,PHI,27.0,10.0
2010_11_DEN_SD,2010,REG,11,DEN,14.0,SD,35.0,21.0
2010_12_NE_DET,2010,REG,12,NE,45.0,DET,24.0,-21.0
2010_12_NO_DAL,2010,REG,12,NO,30.0,DAL,27.0,-3.0
2010_12_CIN_NYJ,2010,REG,12,CIN,10.0,NYJ,26.0,16.0
2010_12_GB_ATL,2010,REG,12,GB,17.0,ATL,20.0,3.0
2010_12_PIT_BUF,2010,REG,12,PIT,19.0,BUF,16.0,-3.0
2010_12_CAR_CLE,2010,REG,12,CAR,23.0,CLE,24.0,1.0
2010_12_TEN_HOU,2010,REG,12,TEN,0.0,HOU,20.0,20.0
2010_12_JAX_NYG,2010,REG,12,JAX,20.0,NYG,24.0,4.0
2010_12_MIN_WAS,2010,REG,12,MIN,17.0,WAS,13.0,-4.0
2010_12_MIA_OAK,2010,REG,12,MIA,33.0,OAK,17.0,-16.0
2010_12_KC_SEA,2010,REG,12,KC,42.0,SEA,24.0,-18.0
2010_12_TB_BAL,2010,REG,12,TB,10.0,BAL,17.0,7.0
2010_12_PHI_CHI,2010,REG,12,PHI,26.0,CHI,31.0,5.0
2010_12_STL_DEN,2010,REG,12,STL,36.0,DEN,33.0,-3.0
2010_12_SD_IND,2010,REG,12,SD,36.0,IND,14.0,-22.0
2010_12_SF_ARI,2010,REG,12,SF,27.0,ARI,6.0,-21.0
2010_13_HOU_PHI,2010,REG,13,HOU,24.0,PHI,34.0,10.0
2010_13_NO_CIN,2010,REG,13,NO,34.0,CIN,30.0,-4.0
2010_13_CHI_DET,2010,REG,13,CHI,24.0,DET,20.0,-4.0
2010_13_SF_GB,2010,REG,13,SF,16.0,GB,34.0,18.0
2010_13_DEN_KC,2010,REG,13,DEN,6.0,KC,10.0,4.0
2010_13_CLE_MIA,2010,REG,13,CLE,13.0,MIA,10.0,-3.0
2010_13_BUF_MIN,2010,REG,13,BUF,14.0,MIN,38.0,24.0
2010_13_WAS_NYG,2010,REG,13,WAS,7.0,NYG,31.0,24.0
2010_13_JAX_TEN,2010,REG,13,JAX,17.0,TEN,6.0,-11.0
2010_13_OAK_SD,2010,REG,13,OAK,28.0,SD,13.0,-15.0
2010_13_STL_ARI,2010,REG,13,STL,19.0,ARI,6.0,-13.0
2010_13_DAL_IND,2010,REG,13,DAL,38.0,IND,35.0,-3.0
2010_13_CAR_SEA,2010,REG,13,CAR,14.0,SEA,31.0,17.0
2010_13_ATL_TB,2010,REG,13,ATL,28.0,TB,24.0,-4.0
2010_13_PIT_BAL,2010,REG,13,PIT,13.0,BAL,10.0,-3.0
2010_13_NYJ_NE,2010,REG,13,NYJ,3.0,NE,45.0,42.0
2010_14_IND_TEN,2010,REG,14,IND,30.0,TEN,28.0,-2.0
2010_14_CLE_BUF,2010,REG,14,CLE,6.0,BUF,13.0,7.0
2010_14_ATL_CAR,2010,REG,14,ATL,31.0,CAR,10.0,-21.0
2010_14_GB_DET,2010,REG,14,GB,3.0,DET,7.0,4.0
2010_14_OAK_JAX,2010,REG,14,OAK,31.0,JAX,38.0,7.0
2010_14_CIN_PIT,2010,REG,14,CIN,7.0,PIT,23.0,16.0
2010_14_TB_WAS,2010,REG,14,TB,17.0,WAS,16.0,-1.0
2010_14_STL_NO,2010,REG,14,STL,13.0,NO,31.0,18.0
2010_14_SEA_SF,2010,REG,14,SEA,21.0,SF,40.0,19.0
2010_14_DEN_ARI,2010,REG,14,DEN,13.0,ARI,43.0,30.0
2010_14_NE_CHI,2010,REG,14,NE,36.0,CHI,7.0,-29.0
2010_14_MIA_NYJ,2010,REG,14,MIA,10.0,NYJ,6.0,-4.0
2010_14_KC_SD,2010,REG,14,KC,0.0,SD,31.0,31.0
2010_14_PHI_DAL,2010,REG,14,PHI,30.0,DAL,27.0,-3.0
2010_14_NYG_MIN,2010,REG,14,NYG,21.0,MIN,3.0,-18.0
2010_14_BAL_HOU,2010,REG,14,BAL,34.0,HOU,28.0,-6.0
2010_15_SF_SD,2010,REG,15,SF,7.0,SD,34.0,27.0
2010_15_NO_BAL,2010,REG,15,NO,24.0,BAL,30.0,6.0
2010_15_ARI_CAR,2010,REG,15,ARI,12.0,CAR,19.0,7.0
2010_15_CLE_CIN,2010,REG,15,CLE,17.0,CIN,19.0,2.0
2010_15_WAS_DAL,2010,REG,15,WAS,30.0,DAL,33.0,3.0
2010_15_JAX_IND,2010,REG,15,JAX,24.0,IND,34.0,10.0
2010_15_BUF_MIA,2010,REG,15,BUF,17.0,MIA,14.0,-3.0
2010_15_PHI_NYG,2010,REG,15,PHI,38.0,NYG,31.0,-7.0
2010_15_KC_STL,2010,REG,15,KC,27.0,STL,13.0,-14.0
2010_15_DET_TB,2010,REG,15,DET,23.0,TB,20.0,-3.0
2010_15_HOU_TEN,2010,REG,15,HOU,17.0,TEN,31.0,14.0
2010_15_ATL_SEA,2010,REG,15,ATL,34.0,SEA,18.0,-16.0
2010_15_DEN_OAK,2010,REG,15,DEN,23.0,OAK,39.0,16.0
2010_15_NYJ_PIT,2010,REG,15,NYJ,22.0,PIT,17.0,-5.0
2010_15_GB_NE,2010,REG,15,GB,27.0,NE,31.0,4.0
2010_15_CHI_MIN,2010,REG,15,CHI,40.0,MIN,14.0,-26.0
2010_16_CAR_PIT,2010,REG,16,CAR,3.0,PIT,27.0,24.0
2010_16_DAL_ARI,2010,REG,16,DAL,26.0,ARI,27.0,1.0
2010_16_NE_BUF,2010,REG,16,NE,34.0,BUF,3.0,-31.0
2010_16_NYJ_CHI,2010,REG,16,NYJ,34.0,CHI,38.0,4.0
2010_16_BAL_CLE,2010,REG,16,BAL,20.0,CLE,10.0,-10.0
2010_16_WAS_JAX,2010,REG,16,WAS,20.0,JAX,17.0,-3.0
2010_16_TEN_KC,2010,REG,16,TEN,14.0,KC,34.0,20.0
2010_16_DET_MIA,2010,REG,16,DET,34.0,MIA,27.0,-7.0
2010_16_SF_STL,2010,REG,16,SF,17.0,STL,25.0,8.0
2010_16_SD_CIN,2010,REG,16,SD,20.0,CIN,34.0,14.0
2010_16_HOU_DEN,2010,REG,16,HOU,23.0,DEN,24.0,1.0
2010_16_IND_OAK,2010,REG,16,IND,31.0,OAK,26.0,-5.0
2010_16_NYG_GB,2010,REG,16,NYG,17.0,GB,45.0,28.0
2010_16_SEA_TB,2010,REG,16,SEA,15.0,TB,38.0,23.0
2010_16_NO_ATL,2010,REG,16,NO,17.0,ATL,14.0,-3.0
2010_16_MIN_PHI,2010,REG,16,MIN,24.0,PHI,14.0,-10.0
2010_17_CAR_ATL,2010,REG,17,CAR,10.0,ATL,31.0,21.0
2010_17_CIN_BAL,2010,REG,17,CIN,7.0,BAL,13.0,6.0
2010_17_PIT_CLE,2010,REG,17,PIT,41.0,CLE,9.0,-32.0
2010_17_MIN_DET,2010,REG,17,MIN,13.0,DET,20.0,7.0
2010_17_OAK_KC,2010,REG,17,OAK,31.0,KC,10.0,-21.0
2010_17_MIA_NE,2010,REG,17,MIA,7.0,NE,38.0,31.0
2010_17_TB_NO,2010,REG,17,TB,23.0,NO,13.0,-10.0
2010_17_BUF_NYJ,2010,REG,17,BUF,7.0,NYJ,38.0,31.0
2010_17_SD_DEN,2010,REG,17,SD,33.0,DEN,28.0,-5.0
2010_17_CHI_GB,2010,REG,17,CHI,3.0,GB,10.0,7.0
2010_17_JAX_HOU,2010,REG,17,JAX,17.0,HOU,34.0,17.0
2010_17_TEN_IND,2010,REG,17,TEN,20.0,IND,23.0,3.0
2010_17_DAL_PHI,2010,REG,17,DAL,14.0,PHI,13.0,-1.0
2010_17_ARI_SF,2010,REG,17,ARI,7.0,SF,38.0,31.0
2010_17_NYG_WAS,2010,REG,17,NYG,17.0,WAS,14.0,-3.0
2010_17_STL_SEA,2010,REG,17,STL,6.0,SEA,16.0,10.0
2010_18_NO_SEA,2010,WC,18,NO,36.0,SEA,41.0,5.0
2010_18_NYJ_IND,2010,WC,18,NYJ,17.0,IND,16.0,-1.0
2010_18_BAL_KC,2010,WC,18,BAL,30.0,KC,7.0,-23.0
2010_18_GB_PHI,2010,WC,18,GB,21.0,PHI,16.0,-5.0
2010_19_BAL_PIT,2010,DIV,19,BAL,24.0,PIT,31.0,7.0
2010_19_GB_ATL,2010,DIV,19,GB,48.0,ATL,21.0,-27.0
2010_19_SEA_CHI,2010,DIV,19,SEA,24.0,CHI,35.0,11.0
2010_19_NYJ_NE,2010,DIV,19,NYJ,28.0,NE,21.0,-7.0
2010_20_GB_CHI,2010,CON,20,GB,21.0,CHI,14.0,-7.0
2010_20_NYJ_PIT,2010,CON,20,NYJ,19.0,PIT,24.0,5.0
2010_21_PIT_GB,2010,SB,21,PIT,25.0,GB,31.0,6.0
2011_01_NO_GB,2011,REG,1,NO,34.0,GB,42.0,8.0
2011_01_PIT_BAL,2011,REG,1,PIT,7.0,BAL,35.0,28.0
2011_01_ATL_CHI,2011,REG,1,ATL,12.0,CHI,30.0,18.0
2011_01_CIN_CLE,2011,REG,1,CIN,27.0,CLE,17.0,-10.0
2011_01_IND_HOU,2011,REG,1,IND,7.0,HOU,34.0,27.0
2011_01_TEN_JAX,2011,REG,1,TEN,14.0,JAX,16.0,2.0
2011_01_BUF_KC,2011,REG,1,BUF,41.0,KC,7.0,-34.0
2011_01_PHI_STL,2011,REG,1,PHI,31.0,STL,13.0,-18.0
2011_01_DET_TB,2011,REG,1,DET,27.0,TB,20.0,-7.0
2011_01_CAR_ARI,2011,REG,1,CAR,21.0,ARI,28.0,7.0
2011_01_MIN_SD,2011,REG,1,MIN,17.0,SD,24.0,7.0
2011_01_SEA_SF,2011,REG,1,SEA,17.0,SF,33.0,16.0
2011_01_NYG_WAS,2011,REG,1,NYG,14.0,WAS,28.0,14.0
2011_01_DAL_NYJ,2011,REG,1,DAL,24.0,NYJ,27.0,3.0
2011_01_NE_MIA,2011,REG,1,NE,38.0,MIA,24.0,-14.0
2011_01_OAK_DEN,2011,REG,1,OAK,23.0,DEN,20.0,-3.0
2011_02_OAK_BUF,2011,REG,2,OAK,35.0,BUF,38.0,3.0
2011_02_GB_CAR,2011,REG,2,GB,30.0,CAR,23.0,-7.0
2011_02_KC_DET,2011,REG,2,KC,3.0,DET,48.0,45.0
2011_02_CLE_IND,2011,REG,2,CLE,27.0,IND,19.0,-8.0
2011_02_TB_MIN,2011,REG,2,TB,24.0,MIN,20.0,-4.0
2011_02_CHI_NO,2011,REG,2,CHI,13.0,NO,30.0,17.0
2011_02_JAX_NYJ,2011,REG,2,JAX,3.0,NYJ,32.0,29.0
2011_02_SEA_PIT,2011,REG,2,SEA,0.0,PIT,24.0,24.0
2011_02_BAL_TEN,2011,REG,2,BAL,13.0,TEN,26.0,13.0
2011_02_ARI_WAS,2011,REG,2,ARI,21.0,WAS,22.0,1.0
2011_02_DAL_SF,2011,REG,2,DAL,27.0,SF,24.0,-3.0
2011_02_CIN_DEN,2011,REG,2,CIN,22.0,DEN,24.0,2.0
2011_02_HOU_MIA,2011,REG,2,HOU,23.0,MIA,13.0,-10.0
2011_02_SD_NE,2011,REG,2,SD,21.0,NE,35.0,14.0
2011_02_PHI_ATL,2011,REG,2,PHI,31.0,ATL,35.0,4.0
2011_02_STL_NYG,2011,REG,2,STL,16.0,NYG,28.0,12.0
2011_03_NE_BUF,2011,REG,3,NE,31.0,BUF,34.0,3.0
2011_03_JAX_CAR,2011,REG,3,JAX,10.0,CAR,16.0,6.0
2011_03_SF_CIN,2011,REG,3,SF,13.0,CIN,8.0,-5.0
2011_03_MIA_CLE,2011,REG,3,MIA,16.0,CLE,17.0,1.0
2011_03_DET_MIN,2011,REG,3,DET,26.0,MIN,23.0,-3.0
2011_03_HOU_NO,2011,REG,3,HOU,33.0,NO,40.0,7.0
2011_03_NYG_PHI,2011,REG,3,NYG,29.0,PHI,16.0,-13.0
2011_03_DEN_TEN,2011,REG,3,DEN,14.0,TEN,17.0,3.0
2011_03_NYJ_OAK,2011,REG,3,NYJ,24.0,OAK,34.0,10.0
2011_03_KC_SD,2011,REG,3,KC,17.0,SD,20.0,3.0
2011_03_BAL_STL,2011,REG,3,BAL,37.0,STL,7.0,-30.0
2011_03_GB_CHI,2011,REG,3,GB,27.0,CHI,17.0,-10.0
2011_03_ARI_SEA,2011,REG,3,ARI,10.0,SEA,13.0,3.0
2011_03_ATL_TB,2011,REG,3,ATL,13.0,TB,16.0,3.0
2011_03_PIT_IND,2011,REG,3,PIT,23.0,IND,20.0,-3.0
2011_03_WAS_DAL,2011,REG,3,WAS,16.0,DAL,18.0,2.0
2011_04_CAR_CHI,2011,REG,4,CAR,29.0,CHI,34.0,5.0
2011_04_BUF_CIN,2011,REG,4,BUF,20.0,CIN,23.0,3.0
2011_04_TEN_CLE,2011,REG,4,TEN,31.0,CLE,13.0,-18.0
2011_04_DET_DAL,2011,REG,4,DET,34.0,DAL,30.0,-4.0
2011_04_PIT_HOU,2011,REG,4,PIT,10.0,HOU,17.0,7.0
2011_04_NO_JAX,2011,REG,4,NO,23.0,JAX,10.0,-13.0
2011_04_MIN_KC,2011,REG,4,MIN,17.0,KC,22.0,5.0
2011_04_SF_PHI,2011,REG,4,SF,24.0,PHI,23.0,-1.0
2011_04_WAS_STL,2011,REG,4,WAS,17.0,STL,10.0,-7.0
2011_04_NYG_ARI,2011,REG,4,NYG,31.0,ARI,27.0,-4.0
2011_04_ATL_SEA,2011,REG,4,ATL,30.0,SEA,28.0,-2.0
2011_04_DEN_GB,2011,REG,4,DEN,23.0,GB,49.0,26.0
2011_04_NE_OAK,2011,REG,4,NE,31.0,OAK,19.0,-12.0
2011_04_MIA_SD,2011,REG,4,MIA,16.0,SD,26.0,10.0
2011_04_NYJ_BAL,2011,REG,4,NYJ,17.0,BAL,34.0,17.0
2011_04_IND_TB,2011,REG,4,IND,17.0,TB,24.0,7.0
2011_05_PHI_BUF,2011,REG,5,PHI,24.0,BUF,31.0,7.0
2011_05_NO_CAR,2011,REG,5,NO,30.0,CAR,27.0,-3.0
2011_05_OAK_HOU,2011,REG,5,OAK,25.0,HOU,20.0,-5.0
2011_05_KC_IND,2011,REG,5,KC,28.0,IND,24.0,-4.0
2011_05_CIN_JAX,2011,REG,5,CIN,30.0,JAX,20.0,-10.0
2011_05_ARI_MIN,2011,REG,5,ARI,10.0,MIN,34.0,24.0
2011_05_SEA_NYG,2011,REG,5,SEA,36.0,NYG,25.0,-11.0
2011_05_TEN_PIT,2011,REG,5,TEN,17.0,PIT,38.0,21.0
2011_05_TB_SF,2011,REG,5,TB,3.0,SF,48.0,45.0
2011_05_SD_DEN,2011,REG,5,SD,29.0,DEN,24.0,-5.0
2011_05_NYJ_NE,2011,REG,5,NYJ,21.0,NE,30.0,9.0
2011_05_GB_ATL,2011,REG,5,GB,25.0,ATL,14.0,-11.0
2011_05_CHI_DET,2011,REG,5,CHI,13.0,DET,24.0,11.0
2011_06_CAR_ATL,2011,REG,6,CAR,17.0,ATL,31.0,14.0
2011_06_IND_CIN,2011,REG,6,IND,17.0,CIN,27.0,10.0
2011_06_SF_DET,2011,REG,6,SF,25.0,DET,19.0,-6.0
2011_06_STL_GB,2011,REG,6,STL,3.0,GB,24.0,21.0
2011_06_BUF_NYG,2011,REG,6,BUF,24.0,NYG,27.0,3.0
2011_06_JAX_PIT,2011,REG,6,JAX,13.0,PIT,17.0,4.0
2011_06_PHI_WAS,2011,REG,6,PHI,20.0,WAS,13.0,-7.0
2011_06_HOU_BAL,2011,REG,6,HOU,14.0,BAL,29.0,15.0
2011_06_CLE_OAK,2011,REG,6,CLE,17.0,OAK,24.0,7.0
2011_06_DAL_NE,2011,REG,6,DAL,16.0,NE,20.0,4.0
2011_06_NO_TB,2011,REG,6,NO,20.0,TB,26.0,6.0
2011_06_MIN_CHI,2011,REG,6,MIN,10.0,CHI,39.0,29.0
2011_06_MIA_NYJ,2011,REG,6,MIA,6.0,NYJ,24.0,18.0
2011_07_WAS_CAR,2011,REG,7,WAS,20.0,CAR,33.0,13.0
2011_07_SEA_CLE,2011,REG,7,SEA,3.0,CLE,6.0,3.0
2011_07_ATL_DET,2011,REG,7,ATL,23.0,DET,16.0,-7.0
2011_07_DEN_MIA,2011,REG,7,DEN,18.0,MIA,15.0,-3.0
2011_07_SD_NYJ,2011,REG,7,SD,21.0,NYJ,27.0,6.0
2011_07_CHI_TB,2011,REG,7,CHI,24.0,TB,18.0,-6.0
2011_07_HOU_TEN,2011,REG,7,HOU,41.0,TEN,7.0,-34.0
2011_07_PIT_ARI,2011,REG,7,PIT,32.0,ARI,20.0,-12.0
2011_07_KC_OAK,2011,REG,7,KC,28.0,OAK,0.0,-28.0
2011_07_STL_DAL,2011,REG,7,STL,7.0,DAL,34.0,27.0
2011_07_GB_MIN,2011,REG,7,GB,33.0,MIN,27.0,-6.0
2011_07_IND_NO,2011,REG,7,IND,7.0,NO,62.0,55.0
2011_07_BAL_JAX,2011,REG,7,BAL,7.0,JAX,12.0,5.0
2011_08_ARI_BAL,2011,REG,8,ARI,27.0,BAL,30.0,3.0
2011_08_MIN_CAR,2011,REG,8,MIN,24.0,CAR,21.0,-3.0
2011_08_JAX_HOU,2011,REG,8,JAX,14.0,HOU,24.0,10.0
2011_08_MIA_NYG,2011,REG,8,MIA,17.0,NYG,20.0,3.0
2011_08_NO_STL,2011,REG,8,NO,21.0,STL,31.0,10.0
2011_08_IND_TEN,2011,REG,8,IND,10.0,TEN,27.0,17.0
2011_08_WAS_BUF,2011,REG,8,WAS,0.0,BUF,23.0,23.0
2011_08_DET_DEN,2011,REG,8,DET,45.0,DEN,10.0,-35.0
2011_08_NE_PIT,2011,REG,8,NE,17.0,PIT,25.0,8.0
2011_08_CIN_SEA,2011,REG,8,CIN,34.0,SEA,12.0,-22.0
2011_08_CLE_SF,2011,REG,8,CLE,10.0,SF,20.0,10.0
2011_08_DAL_PHI,2011,REG,8,DAL,7.0,PHI,34.0,27.0
2011_08_SD_KC,2011,REG,8,SD,20.0,KC,23.0,3.0
2011_09_NYJ_BUF,2011,REG,9,NYJ,27.0,BUF,11.0,-16.0
2011_09_SEA_DAL,2011,REG,9,SEA,13.0,DAL,23.0,10.0
2011_09_CLE_HOU,2011,REG,9,CLE,12.0,HOU,30.0,18.0
2011_09_ATL_IND,2011,REG,9,ATL,31.0,IND,7.0,-24.0
2011_09_MIA_KC,2011,REG,9,MIA,31.0,KC,3.0,-28.0
2011_09_TB_NO,2011,REG,9,TB,16.0,NO,27.0,11.0
2011_09_SF_WAS,2011,REG,9,SF,19.0,WAS,11.0,-8.0
2011_09_DEN_OAK,2011,REG,9,DEN,38.0,OAK,24.0,-14.0
2011_09_CIN_TEN,2011,REG,9,CIN,24.0,TEN,17.0,-7.0
2011_09_STL_ARI,2011,REG,9,STL,13.0,ARI,19.0,6.0
2011_09_NYG_NE,2011,REG,9,NYG,24.0,NE,20.0,-4.0
2011_09_GB_SD,2011,REG,9,GB,45.0,SD,38.0,-7.0
2011_09_BAL_PIT,2011,REG,9,BAL,23.0,PIT,20.0,-3.0
2011_09_CHI_PHI,2011,REG,9,CHI,30.0,PHI,24.0,-6.0
2011_10_OAK_SD,2011,REG,10,OAK,24.0,SD,17.0,-7.0
2011_10_NO_ATL,2011,REG,10,NO,26.0,ATL,23.0,-3.0
2011_10_TEN_CAR,2011,REG,10,TEN,30.0,CAR,3.0,-27.0
2011_10_PIT_CIN,2011,REG,10,PIT,24.0,CIN,17.0,-7.0
2011_10_STL_CLE,2011,REG,10,STL,13.0,CLE,12.0,-1.0
2011_10_BUF_DAL,2011,REG,10,BUF,7.0,DAL,44.0,37.0
2011_10_JAX_IND,2011,REG,10,JAX,17.0,IND,3.0,-14.0
2011_10_DEN_KC,2011,REG,10,DEN,17.0,KC,10.0,-7.0
2011_10_WAS_MIA,2011,REG,10,WAS,9.0,MIA,20.0,11.0
2011_10_ARI_PHI,2011,REG,10,ARI,21.0,PHI,17.0,-4.0
2011_10_HOU_TB,2011,REG,10,HOU,37.0,TB,9.0,-28.0
2011_10_BAL_SEA,2011,REG,10,BAL,17.0,SEA,22.0,5.0
2011_10_DET_CHI,2011,REG,10,DET,13.0,CHI,37.0,24.0
2011_10_NYG_SF,2011,REG,10,NYG,20.0,SF,27.0,7.0
2011_10_NE_NYJ,2011,REG,10,NE,37.0,NYJ,16.0,-21.0
2011_10_MIN_GB,2011,REG,10,MIN,7.0,GB,45.0,38.0
2011_11_NYJ_DEN,2011,REG,11,NYJ,13.0,DEN,17.0,4.0
2011_11_CIN_BAL,2011,REG,11,CIN,24.0,BAL,31.0,7.0
2011_11_JAX_CLE,2011,REG,11,JAX,10.0,CLE,14.0,4.0
2011_11_CAR_DET,2011,REG,11,CAR,35.0,DET,49.0,14.0
2011_11_TB_GB,2011,REG,11,TB,26.0,GB,35.0,9.0
2011_11_BUF_MIA,2011,REG,11,BUF,8.0,MIA,35.0,27.0
2011_11_OAK_MIN,2011,REG,11,OAK,27.0,MIN,21.0,-6.0
2011_11_DAL_WAS,2011,REG,11,DAL,27.0,WAS,24.0,-3.0
2011_11_ARI_SF,2011,REG,11,ARI,7.0,SF,23.0,16.0
2011_11_SEA_STL,2011,REG,11,SEA,24.0,STL,7.0,-17.0
2011_11_TEN_ATL,2011,REG,11,TEN,17.0,ATL,23.0,6.0
2011_11_SD_CHI,2011,REG,11,SD,20.0,CHI,31.0,11.0
2011_11_PHI_NYG,2011,REG,11,PHI,17.0,NYG,10.0,-7.0
2011_11_KC_NE,2011,REG,11,KC,3.0,NE,34.0,31.0
2011_12_GB_DET,2011,REG,12,GB,27.0,DET,15.0,-12.0
2011_12_MIA_DAL,2011,REG,12,MIA,19.0,DAL,20.0,1.0
2011_12_SF_BAL,2011,REG,12,SF,6.0,BAL,16.0,10.0
2011_12_MIN_ATL,2011,REG,12,MIN,14.0,ATL,24.0,10.0
2011_12_CLE_CIN,2011,REG,12,CLE,20.0,CIN,23.0,3.0
2011_12_CAR_IND,2011,REG,12,CAR,27.0,IND,19.0,-8.0
2011_12_HOU_JAX,2011,REG,12,HOU,20.0,JAX,13.0,-7.0
2011_12_BUF_NYJ,2011,REG,12,BUF,24.0,NYJ,28.0,4.0
2011_12_ARI_STL,2011,REG,12,ARI,23.0,STL,20.0,-3.0
2011_12_TB_TEN,2011,REG,12,TB,17.0,TEN,23.0,6.0
2011_12_CHI_OAK,2011,REG,12,CHI,20.0,OAK,25.0,5.0
2011_12_WAS_SEA,2011,REG,12,WAS,23.0,SEA,17.0,-6.0
2011_12_NE_PHI,2011,REG,12,NE,38.0,PHI,20.0,-18.0
2011_12_DEN_SD,2011,REG,12,DEN,16.0,SD,13.0,-3.0
2011_12_PIT_KC,2011,REG,12,PIT,13.0,KC,9.0,-4.0
2011_12_NYG_NO,2011,REG,12,NYG,24.0,NO,49.0,25.0
2011_13_PHI_SEA,2011,REG,13,PHI,14.0,SEA,31.0,17.0
2011_13_TEN_BUF,2011,REG,13,TEN,23.0,BUF,17.0,-6.0
2011_13_KC_CHI,2011,REG,13,KC,10.0,CHI,3.0,-7.0
2011_13_ATL_HOU,2011,REG,13,ATL,10.0,HOU,17.0,7.0
2011_13_OAK_MIA,2011,REG,13,OAK,14.0,MIA,34.0,20.0
2011_13_DEN_MIN,2011,REG,13,DEN,35.0,MIN,32.0,-3.0
2011_13_IND_NE,2011,REG,13,IND,24.0,NE,31.0,7.0
2011_13_CIN_PIT,2011,REG,13,CIN,7.0,PIT,35.0,28.0
2011_13_CAR_TB,2011,REG,13,CAR,38.0,TB,19.0,-19.0
2011_13_NYJ_WAS,2011,REG,13,NYJ,34.0,WAS,19.0,-15.0
2011_13_BAL_CLE,2011,REG,13,BAL,24.0,CLE,10.0,-14.0
2011_13_DAL_ARI,2011,REG,13,DAL,13.0,ARI,19.0,6.0
2011_13_GB_NYG,2011,REG,13,GB,38.0,NYG,35.0,-3.0
2011_13_STL_SF,2011,REG,13,STL,0.0,SF,26.0,26.0
2011_13_DET_NO,2011,REG,13,DET,17.0,NO,31.0,14.0
2011_13_SD_JAX,2011,REG,13,SD,38.0,JAX,14.0,-24.0
2011_14_CLE_PIT,2011,REG,14,CLE,3.0,PIT,14.0,11.0
2011_14_IND_BAL,2011,REG,14,IND,10.0,BAL,24.0,14.0
2011_14_ATL_CAR,2011,REG,14,ATL,31.0,CAR,23.0,-8.0
2011_14_HOU_CIN,2011,REG,14,HOU,20.0,CIN,19.0,-1.0
